Header,internal_code
tr|A0A1V5GHL6|A0A1V5GHL6_9BACT,neuD_1141
tr|A0A1V5HLM0|A0A1V5HLM0_9BACT,neuD_1142
WP_271250600.1,neuD_1143
tr|A0A1V5MCY8|A0A1V5MCY8_UNCXX,neuD_1144
WP_271146494.1,neuD_1145
fig|561879.50.peg.608,neuD_1146
fig|2675155.3.peg.2363,neuD_1147
WP_206450685.1,neuD_1148
fig|562.20541.peg.5428,neuD_1149
tr|A0A1V5Q078|A0A1V5Q078_9CHLR,neuD_1150
tr|A0A1V5RS13|A0A1V5RS13_9CHLR,neuD_1151
fig|1667051.2218.peg.308,neuD_1152
WP_270886140.1,neuD_1153
tr|A0A1V5TK31|A0A1V5TK31_9FIRM,neuD_1154
tr|A0A1V5UMM7|A0A1V5UMM7_UNCXX,neuD_1155
fig|1898104.3093.peg.38,neuD_1156
tr|A0A1V6D594|A0A1V6D594_9BACT,neuD_1157
fig|1338368.3.peg.3514,neuD_1158
fig|80866.71.peg.2724,neuD_1159
fig|2498093.535.peg.1699,neuD_1160
WP_223650910.1,neuD_1161
tr|A0A1V6H3J1|A0A1V6H3J1_9BACT,neuD_1162
fig|2902720.19.peg.4871,neuD_1163
fig|33936.33.peg.1466,neuD_1164
WP_269700693.1,neuD_1165
tr|A0A1V9EN46|A0A1V9EN46_9BACT,neuD_1166
tr|A0A1V9G1W5|A0A1V9G1W5_9BACT,neuD_1167
fig|2771554.3.peg.3823,neuD_1168
WP_268874378.1,neuD_1169
tr|A0A6S5U190|A0A6S5U190_PSEPU,neuD_1170
tr|A0A1W2BAM9|A0A1W2BAM9_9FLAO,neuD_1171
tr|A0A1W2BTF7|A0A1W2BTF7_9SPHI,neuD_1172
fig|2902720.21.peg.2735,neuD_1173
WP_267609744.1,neuD_1174
fig|1869181.24.peg.4940,neuD_1175
tr|A0A1W2GBR0|A0A1W2GBR0_REIFA,neuD_1176
tr|A0A1W2H2L1|A0A1W2H2L1_9BACT,neuD_1177
tr|A0A1W2HAZ9|A0A1W2HAZ9_9BACT,neuD_1178
fig|1871037.1071.peg.479,neuD_1179
fig|1917865.213.peg.1806,neuD_1180
WP_267153793.1,neuD_1181
tr|A0A1W9JIW8|A0A1W9JIW8_9PROT,neuD_1182
tr|A0A1W9LNI1|A0A1W9LNI1_9BACT,neuD_1183
tr|A0A1W9PP44|A0A1W9PP44_9HELI,neuD_1184
fig|562.65308.peg.26,neuD_1185
fig|562.102125.peg.1564,neuD_1186
tr|A0A1W9T5X6|A0A1W9T5X6_9BACT,neuD_1187
fig|648.1293.peg.3588,neuD_1188
WP_266363318.1,neuD_1189
tr|A0A1X0XSJ6|A0A1X0XSJ6_9BACT,neuD_1190
fig|446.177.peg.2659,neuD_1191
WP_266204395.1,neuD_1192
tr|A0A1X1PCJ0|A0A1X1PCJ0_9BURK,neuD_1193
fig|1898104.2575.peg.553,neuD_1194
WP_266176665.1,neuD_1195
fig|562.143148.peg.393,neuD_1196
WP_266050924.1,neuD_1197
WP_265819602.1,neuD_1198
tr|A0A1X7EIT0|A0A1X7EIT0_9BACT,neuD_1199
tr|A0A1X7GCD5|A0A1X7GCD5_9BACL,neuD_1200
fig|76859.106.peg.2367,neuD_1201
fig|2782235.53.peg.1657,neuD_1202
tr|A0A1X7I0V7|A0A1X7I0V7_9BACT,neuD_1203
fig|2035772.1733.peg.474,neuD_1204
tr|A0A7G4RC90|A0A7G4RC90_9GAMM,neuD_1205
WP_265398522.1,neuD_1206
fig|165435.202.peg.184,neuD_1207
WP_203155705.1,neuD_1208
tr|A0A1X7KXQ9|A0A1X7KXQ9_9BACL,neuD_1209
fig|761193.3.peg.5735,neuD_1210
fig|373903.5.peg.1807,neuD_1211
fig|2968084.7.peg.2436,neuD_1212
tr|A0A7M1W273|A0A7M1W273_VIBPH,neuD_1213
fig|1869212.824.peg.3617,neuD_1214
WP_144074053.1,neuD_1215
tr|A0A1Y0H8H2|A0A1Y0H8H2_9BACT,neuD_1216
fig|1307.2570.peg.2122,neuD_1217
tr|A0A1Y0ITC2|A0A1Y0ITC2_9BACL,neuD_1218
fig|2957803.8.peg.1219,neuD_1219
tr|A0A7M1W2L3|A0A7M1W2L3_VIBPH,neuD_1220
tr|A0A1Y0MH64|A0A1Y0MH64_9FLAO,neuD_1221
fig|2949085.3.peg.1272,neuD_1222
tr|A0A1Y1CQD1|A0A1Y1CQD1_9BACT,neuD_1223
fig|2021391.1251.peg.2912,neuD_1224
tr|A0A1Y1Q5X9|A0A1Y1Q5X9_9GAMM,neuD_1225
fig|3242475.3.peg.1195,neuD_1226
WP_066598013.1,neuD_1227
tr|A0A1Y2PCD5|A0A1Y2PCD5_9FLAO,neuD_1228
fig|1898104.5469.peg.127,neuD_1229
WP_055770204.1,neuD_1230
tr|A0A1Y3MHR7|A0A1Y3MHR7_9BACI,neuD_1231
fig|2498107.3.peg.1356,neuD_1232
WP_264495859.1,neuD_1233
WP_256535917.1,neuD_1234
fig|446.1454.peg.899,neuD_1235
tr|A0A7M1W502|A0A7M1W502_VIBPH,neuD_1236
WP_264690605.1,neuD_1237
fig|1898104.934.peg.3018,neuD_1238
WP_264531319.1,neuD_1239
WP_264525304.1,neuD_1240
tr|A0A1Y4G9T3|A0A1Y4G9T3_9BACT,neuD_1241
fig|459.47.peg.1580,neuD_1242
WP_249735341.1,neuD_1243
tr|A0A1Y4GEP6|A0A1Y4GEP6_9BACT,neuD_1244
tr|A0A7M1WCU5|A0A7M1WCU5_VIBPH,neuD_1245
WP_264252751.1,neuD_1246
fig|3273415.3.peg.250,neuD_1247
WP_205946707.1,neuD_1248
tr|A0A7M1WET2|A0A7M1WET2_VIBPH,neuD_1249
fig|672190.3.peg.495,neuD_1250
tr|A0A1Y5Y2I9|A0A1Y5Y2I9_KIBAR,neuD_1251
fig|213322.85.peg.1882,neuD_1252
tr|A0A7M1WJ05|A0A7M1WJ05_VIBPH,neuD_1253
WP_262706984.1,neuD_1254
fig|1879010.7761.peg.842,neuD_1255
WP_262888301.1,neuD_1256
fig|1038845.4.peg.159,neuD_1257
tr|A0A1Z3CMC8|A0A1Z3CMC8_FUSNP,neuD_1258
fig|562.143016.peg.2211,neuD_1259
fig|2051956.87.peg.2362,neuD_1260
tr|A0A7M1WJF9|A0A7M1WJF9_VIBPH,neuD_1261
fig|2954595.3.peg.3483,neuD_1262
tr|A0A1Z7WSV1|A0A1Z7WSV1_9GAMM,neuD_1263
tr|A0A1Z8LQQ3|A0A1Z8LQQ3_9PROT,neuD_1264
fig|255436.9.peg.870,neuD_1265
fig|1903952.5.peg.2474,neuD_1266
fig|2512113.3.peg.2028,neuD_1267
tr|A0A7M1WQ88|A0A7M1WQ88_VIBPH,neuD_1268
fig|562.65584.peg.2589,neuD_1269
tr|A0A1Z9TT60|A0A1Z9TT60_UNCXX,neuD_1270
WP_261180625.1,neuD_1271
WP_260726488.1,neuD_1272
fig|651561.23.peg.2354,neuD_1273
WP_260210247.1,neuD_1274
fig|297314.8406.peg.50,neuD_1275
tr|A0A212KDD7|A0A212KDD7_9PROT,neuD_1276
fig|35761.102.peg.1888,neuD_1277
WP_260097397.1,neuD_1278
WP_259791032.1,neuD_1279
tr|A0A219AI19|A0A219AI19_9FLAO,neuD_1280
WP_149084565.1,neuD_1281
tr|A0A220U6X6|A0A220U6X6_9BACI,neuD_1282
fig|1891238.2387.peg.1202,neuD_1283
tr|A0A221MEC4|A0A221MEC4_9BACI,neuD_1284
fig|293386.31.peg.1017,neuD_1285
fig|1122941.5.peg.1516,neuD_1286
tr|A0A221R4M5|A0A221R4M5_9MICC,neuD_1287
WP_116219779.1,neuD_1288
WP_259185951.1,neuD_1289
tr|A0A223D535|A0A223D535_9BACL,neuD_1290
fig|562.100790.peg.2984,neuD_1291
WP_258273802.1,neuD_1292
fig|40269.24.peg.3713,neuD_1293
tr|A0A7V7G6K7|A0A7V7G6K7_9GAMM,neuD_1294
tr|A0A226BW49|A0A226BW49_9FIRM,neuD_1295
WP_257513188.1,neuD_1296
tr|A0A229TTA4|A0A229TTA4_9PSEU,neuD_1297
tr|A0A229UHY7|A0A229UHY7_9BACL,neuD_1298
WP_257074210.1,neuD_1299
tr|A0A231HMZ4|A0A231HMZ4_9BURK,neuD_1300
WP_400868937.1,neuD_1301
WP_256890748.1,neuD_1302
WP_256887358.1,neuD_1303
fig|408657.4.peg.6158,neuD_1304
tr|A0A238DNJ3|A0A238DNJ3_9BURK,neuD_1305
WP_256826555.1,neuD_1306
fig|2259595.3.peg.5699,neuD_1307
WP_256796024.1,neuD_1308
fig|1898203.3206.peg.2252,neuD_1309
WP_256551022.1,neuD_1310
fig|2044936.98.peg.2614,neuD_1311
tr|A0A238YL30|A0A238YL30_9FLAO,neuD_1312
tr|A0A238YZV9|A0A238YZV9_9FLAO,neuD_1313
fig|562.102863.peg.185,neuD_1314
tr|A0A239B4F2|A0A239B4F2_9BACT,neuD_1315
WP_070547065.1,neuD_1316
tr|A0A239EKC6|A0A239EKC6_9BACT,neuD_1317
fig|562.112670.peg.186,neuD_1318
fig|446.264.peg.2151,neuD_1319
fig|2782538.6.peg.506,neuD_1320
WP_246093007.1,neuD_1321
fig|343874.131.peg.2402,neuD_1322
tr|A0A239JYR5|A0A239JYR5_EKHLU,neuD_1323
tr|A0A241Q2Z3|A0A241Q2Z3_FUSNP,neuD_1324
WP_255067539.1,neuD_1325
fig|194843.735.peg.1052,neuD_1326
WP_255039485.1,neuD_1327
tr|A0A242CDQ3|A0A242CDQ3_9ENTE,neuD_1328
fig|96229.4.peg.1450,neuD_1329
fig|2044944.39.peg.105,neuD_1330
tr|A0A243SDR3|A0A243SDR3_9FLAO,neuD_1331
tr|A0A243SJM1|A0A243SJM1_9FLAO,neuD_1332
WP_254331219.1,neuD_1333
tr|A0A246AKR3|A0A246AKR3_9FLAO,neuD_1334
WP_254092888.1,neuD_1335
fig|2735898.3.peg.3166,neuD_1336
WP_254085182.1,neuD_1337
tr|A0A246GDF3|A0A246GDF3_9FLAO,neuD_1338
tr|A0A246RIQ8|A0A246RIQ8_9ACTN,neuD_1339
tr|A0A248ZY14|A0A248ZY14_MANHA,neuD_1340
fig|446.186.peg.15,neuD_1341
tr|A0A0Q0H8U4|A0A0Q0H8U4_9GAMM,neuD_1342
tr|A0A249SXT0|A0A249SXT0_9BACT,neuD_1343
fig|1168067.3.peg.1341,neuD_1344
tr|A0A250E9R5|A0A250E9R5_9FLAO,neuD_1345
WP_253400538.1,neuD_1346
fig|48408.38.peg.349,neuD_1347
WP_253375854.1,neuD_1348
tr|A0A255GBX2|A0A255GBX2_9ACTN,neuD_1349
tr|A0A255HSE9|A0A255HSE9_9BURK,neuD_1350
fig|1335309.3.peg.4513,neuD_1351
WP_400403050.1,neuD_1352
fig|3378796.3.peg.774,neuD_1353
tr|A0A255ZC52|A0A255ZC52_9BURK,neuD_1354
fig|239.574.peg.3875,neuD_1355
tr|A0A257F2P5|A0A257F2P5_9RHOB,neuD_1356
tr|A0A257I140|A0A257I140_9BACT,neuD_1357
fig|78556.7.peg.846,neuD_1358
tr|A0A257IZN4|A0A257IZN4_9BACT,neuD_1359
tr|A0A257J7G8|A0A257J7G8_9PROT,neuD_1360
WP_252740610.1,neuD_1361
fig|1500287.3.peg.691,neuD_1362
WP_016445510.1,neuD_1363
fig|1534.17.peg.4496,neuD_1364
WP_252620787.1,neuD_1365
tr|A0A257PTL7|A0A257PTL7_9BURK,neuD_1366
fig|1752212.4.peg.1754,neuD_1367
fig|196180.5.peg.296,neuD_1368
tr|A0A258ER11|A0A258ER11_9BACT,neuD_1369
fig|2053577.11.peg.3250,neuD_1370
WP_252448673.1,neuD_1371
fig|1898104.3019.peg.442,neuD_1372
tr|A0A258JUX0|A0A258JUX0_9FLAO,neuD_1373
fig|659.49.peg.3468,neuD_1374
tr|A0A258QUC2|A0A258QUC2_9BURK,neuD_1375
fig|866510.68.peg.229,neuD_1376
fig|562.90000.peg.1279,neuD_1377
WP_251207840.1,neuD_1378
fig|1969726.263.peg.1433,neuD_1379
tr|A0A259HCV8|A0A259HCV8_9BACT,neuD_1380
tr|A0A259NH37|A0A259NH37_9GAMM,neuD_1381
WP_250795506.1,neuD_1382
tr|A0A259PK68|A0A259PK68_9BURK,neuD_1383
WP_400309232.1,neuD_1384
fig|1891229.644.peg.2025,neuD_1385
WP_250771645.1,neuD_1386
tr|A0A259SE32|A0A259SE32_9GAMM,neuD_1387
tr|A0A259SJU6|A0A259SJU6_9MICO,neuD_1388
WP_250630542.1,neuD_1389
fig|70125.17.peg.917,neuD_1390
WP_187033242.1,neuD_1391
tr|A0A261QKU6|A0A261QKU6_9BACI,neuD_1392
WP_250434157.1,neuD_1393
fig|2021391.5.peg.2658,neuD_1394
tr|A0A7Z7LT05|A0A7Z7LT05_9HYPH,neuD_1395
tr|A0A265QC49|A0A265QC49_9FIRM,neuD_1396
WP_249371556.1,neuD_1397
fig|59204.89.peg.1872,neuD_1398
tr|A0A267TI95|A0A267TI95_9BACT,neuD_1399
WP_056906289.1,neuD_1400
tr|A0A271IYW3|A0A271IYW3_9BACT,neuD_1401
WP_248759105.1,neuD_1402
tr|A0A271LZY6|A0A271LZY6_9BACI,neuD_1403
fig|1872573.7.peg.898,neuD_1404
tr|A0A271VP74|A0A271VP74_VIBMT,neuD_1405
tr|A0A285CZE1|A0A285CZE1_9BACI,neuD_1406
tr|A0A285K4A1|A0A285K4A1_9ACTN,neuD_1407
fig|76857.500.peg.1391,neuD_1408
fig|1307.3438.peg.485,neuD_1409
fig|562.63904.peg.3690,neuD_1410
WP_245574483.1,neuD_1411
fig|1940288.152.peg.262,neuD_1412
WP_247290285.1,neuD_1413
tr|A0A285V435|A0A285V435_9ACTN,neuD_1414
WP_247559904.1,neuD_1415
WP_247392371.1,neuD_1416
tr|A0A286GKL0|A0A286GKL0_9BACT,neuD_1417
WP_246069723.1,neuD_1418
WP_246061012.1,neuD_1419
fig|1871047.74.peg.1109,neuD_1420
tr|A0A286IM11|A0A286IM11_9BACT,neuD_1421
fig|1263550.156.peg.1204,neuD_1422
WP_396871447.1,neuD_1423
fig|194843.3369.peg.1213,neuD_1424
WP_245160636.1,neuD_1425
fig|165436.471.peg.663,neuD_1426
fig|212696.5.peg.1321,neuD_1427
WP_244723405.1,neuD_1428
tr|A0A291BZL4|A0A291BZL4_BROTH,neuD_1429
fig|562.132105.peg.3601,neuD_1430
tr|A0A291DWJ6|A0A291DWJ6_9ENTR,neuD_1431
tr|A0A291IN89|A0A291IN89_9GAMM,neuD_1432
fig|562.142915.peg.316,neuD_1433
WP_395785121.1,neuD_1434
fig|562.147864.peg.2280,neuD_1435
fig|76859.68.peg.251,neuD_1436
tr|A0A2A2R2K9|A0A2A2R2K9_9BACT,neuD_1437
fig|239.589.peg.2139,neuD_1438
fig|1679494.4.peg.2479,neuD_1439
tr|A0A2A4NPI9|A0A2A4NPI9_9HYPH,neuD_1440
fig|2606906.3.peg.2737,neuD_1441
tr|A0A845QE85|A0A845QE85_9HYPH,neuD_1442
WP_242532511.1,neuD_1443
fig|2030927.747.peg.301,neuD_1444
WP_242916680.1,neuD_1445
tr|A0A2A4XI93|A0A2A4XI93_9GAMM,neuD_1446
WP_242154116.1,neuD_1447
fig|2052167.8.peg.2507,neuD_1448
tr|A0A2A5EHC3|A0A2A5EHC3_UNCBA,neuD_1449
WP_235497940.1,neuD_1450
tr|A0A2A5FXN9|A0A2A5FXN9_9FLAO,neuD_1451
WP_241642639.1,neuD_1452
fig|562.96636.peg.1407,neuD_1453
WP_241567572.1,neuD_1454
tr|A0A853L3N1|A0A853L3N1_9PROT,neuD_1455
tr|A0A2A7WWV0|A0A2A7WWV0_9BACI,neuD_1456
tr|A0A2A8D0T7|A0A2A8D0T7_9BACT,neuD_1457
fig|239.621.peg.2134,neuD_1458
WP_020071594.1,neuD_1459
WP_241112375.1,neuD_1460
WP_241005202.1,neuD_1461
tr|A0A2A9F4S9|A0A2A9F4S9_9VIBR,neuD_1462
fig|239.593.peg.343,neuD_1463
fig|2666194.3.peg.2709,neuD_1464
fig|983544.3.peg.1051,neuD_1465
tr|A0A2B0MA37|A0A2B0MA37_BACCE,neuD_1466
tr|A0A2B2C9C1|A0A2B2C9C1_9BACI,neuD_1467
fig|1953171.3.peg.1675,neuD_1468
WP_239449252.1,neuD_1469
tr|A0A2B5UPR3|A0A2B5UPR3_9BACI,neuD_1470
fig|2202734.29.peg.4512,neuD_1471
fig|858215.3.peg.2232,neuD_1472
tr|A0A2B7YXW5|A0A2B7YXW5_9FUSO,neuD_1473
tr|A0A2B7ZW00|A0A2B7ZW00_9BACT,neuD_1474
fig|2035772.1773.peg.1415,neuD_1475
tr|A0A858CRT6|A0A858CRT6_9RHOB,neuD_1476
tr|A0A2B9QEY3|A0A2B9QEY3_BACCE,neuD_1477
tr|A0A2C0ZM40|A0A2C0ZM40_9BACI,neuD_1478
WP_238547595.1,neuD_1479
tr|A0A2C6BXG4|A0A2C6BXG4_FUSNP,neuD_1480
WP_238439439.1,neuD_1481
tr|A0A2C7AC64|A0A2C7AC64_9PROT,neuD_1482
tr|A0A2C8YPY5|A0A2C8YPY5_9MICO,neuD_1483
fig|157176.45.peg.1022,neuD_1484
tr|A0A859CZK1|A0A859CZK1_9GAMM,neuD_1485
WP_237486946.1,neuD_1486
fig|2058178.3.peg.1635,neuD_1487
fig|562.157349.peg.2371,neuD_1488
WP_236992479.1,neuD_1489
tr|A0A2D3WSW1|A0A2D3WSW1_9BACT,neuD_1490
WP_236855734.1,neuD_1491
tr|A0A2D4XGK8|A0A2D4XGK8_9FLAO,neuD_1492
tr|A0A2D5B9M0|A0A2D5B9M0_9BACT,neuD_1493
tr|A0A2D5FE14|A0A2D5FE14_9GAMM,neuD_1494
fig|1194090.4.peg.4129,neuD_1495
fig|562.69563.peg.5082,neuD_1496
WP_236087692.1,neuD_1497
tr|A0A2D5IP31|A0A2D5IP31_9BACT,neuD_1498
fig|1904864.8.peg.2110,neuD_1499
fig|1871037.531.peg.207,neuD_1500
fig|76857.534.peg.632,neuD_1501
tr|A0A2D5USE0|A0A2D5USE0_9CHLR,neuD_1502
fig|210934.14.peg.938,neuD_1503
tr|A0A2D6AZK0|A0A2D6AZK0_9BACT,neuD_1504
WP_234647176.1,neuD_1505
tr|A0A2D6DQ44|A0A2D6DQ44_9BACT,neuD_1506
fig|2996019.3.peg.728,neuD_1507
tr|A0A2D6JRR0|A0A2D6JRR0_9PROT,neuD_1508
tr|A0A2D6QU99|A0A2D6QU99_UNCAI,neuD_1509
fig|2806034.49.peg.3207,neuD_1510
tr|A0A2D6R2S2|A0A2D6R2S2_UNCAI,neuD_1511
tr|A0A2D6RIW6|A0A2D6RIW6_9GAMM,neuD_1512
tr|A0A8H9M5U2|A0A8H9M5U2_9ALTE,neuD_1513
fig|1749045.3.peg.2452,neuD_1514
WP_233824886.1,neuD_1515
WP_233793594.1,neuD_1516
tr|A0A2D7H097|A0A2D7H097_9BACT,neuD_1517
fig|1173776.3.peg.1615,neuD_1518
WP_233764718.1,neuD_1519
tr|A0A2D7VRD1|A0A2D7VRD1_9FLAO,neuD_1520
fig|2709310.3.peg.203,neuD_1521
tr|A0A2D7XD13|A0A2D7XD13_9BURK,neuD_1522
fig|562.13526.peg.4164,neuD_1523
fig|2541733.3.peg.3342,neuD_1524
tr|A0A2D8LGZ3|A0A2D8LGZ3_9FLAO,neuD_1525
tr|A0A2D8LMQ3|A0A2D8LMQ3_9FLAO,neuD_1526
fig|1608584.3.peg.1464,neuD_1527
tr|A0A2D9APZ5|A0A2D9APZ5_9FLAO,neuD_1528
WP_232295050.1,neuD_1529
fig|1898104.2977.peg.131,neuD_1530
tr|A0A2D9D571|A0A2D9D571_9FLAO,neuD_1531
tr|A0A2E0A313|A0A2E0A313_9GAMM,neuD_1532
WP_231269401.1,neuD_1533
fig|192389.5.peg.1320,neuD_1534
tr|A0A917JJK7|A0A917JJK7_9GAMM,neuD_1535
tr|A0A2E0UXY5|A0A2E0UXY5_9CHLR,neuD_1536
tr|A0A2E0XZ96|A0A2E0XZ96_9BACT,neuD_1537
tr|A0A2E0YQ31|A0A2E0YQ31_9FLAO,neuD_1538
WP_230209076.1,neuD_1539
fig|76832.100.peg.1649,neuD_1540
WP_230167125.1,neuD_1541
WP_230114817.1,neuD_1542
tr|A0A2E1EQ54|A0A2E1EQ54_9FLAO,neuD_1543
tr|A0A917ZLD6|A0A917ZLD6_9GAMM,neuD_1544
fig|562.161769.peg.3162,neuD_1545
WP_229384980.1,neuD_1546
WP_229174673.1,neuD_1547
fig|572479.3.peg.330,neuD_1548
tr|A0A2E2N6L5|A0A2E2N6L5_9BACT,neuD_1549
fig|2035772.319.peg.860,neuD_1550
fig|57706.119.peg.855,neuD_1551
fig|2258963.3.peg.812,neuD_1552
tr|A0A2E2W8Y2|A0A2E2W8Y2_9FLAO,neuD_1553
tr|A0A2E2Z3G4|A0A2E2Z3G4_UNCNB,neuD_1554
fig|2051956.20.peg.168,neuD_1555
WP_228255021.1,neuD_1556
tr|A0A2E3D954|A0A2E3D954_9GAMM,neuD_1557
fig|1453498.8.peg.1454,neuD_1558
tr|A0A2E3KJA5|A0A2E3KJA5_9BACT,neuD_1559
WP_227755690.1,neuD_1560
tr|A0A2E3RQJ6|A0A2E3RQJ6_9BACT,neuD_1561
tr|A0A2E3Z8N7|A0A2E3Z8N7_9PLAN,neuD_1562
fig|2838779.190.peg.1454,neuD_1563
fig|654.1350.peg.1489,neuD_1564
fig|446.1238.peg.781,neuD_1565
WP_226948232.1,neuD_1566
tr|A0A2E4MVA0|A0A2E4MVA0_UNCGE,neuD_1567
tr|A0A2E4PGH8|A0A2E4PGH8_FLASP,neuD_1568
WP_226654123.1,neuD_1569
tr|A0A2E4XX75|A0A2E4XX75_9PROT,neuD_1570
WP_226404349.1,neuD_1571
WP_226271065.1,neuD_1572
tr|A0A2E5B136|A0A2E5B136_9FLAO,neuD_1573
fig|314253.8.peg.4139,neuD_1574
tr|A0A2E5BQ33|A0A2E5BQ33_9HYPH,neuD_1575
tr|A0A2E5BVM5|A0A2E5BVM5_9HYPH,neuD_1576
fig|2761532.3.peg.1293,neuD_1577
tr|A0A9D6X0K9|A0A9D6X0K9_9BURK,neuD_1578
fig|1008457.3.peg.227,neuD_1579
tr|A0A2E5ECP7|A0A2E5ECP7_9BACT,neuD_1580
WP_226176098.1,neuD_1581
tr|A0A2E5I475|A0A2E5I475_UNCNB,neuD_1582
fig|2683261.3.peg.1547,neuD_1583
tr|A0A2E5J1N9|A0A2E5J1N9_9BACT,neuD_1584
fig|453356.3.peg.2914,neuD_1585
fig|239.372.peg.1658,neuD_1586
WP_225712121.1,neuD_1587
tr|A0A2E5LQ16|A0A2E5LQ16_9CHLR,neuD_1588
tr|A0A2E5N6Q7|A0A2E5N6Q7_9GAMM,neuD_1589
fig|446.651.peg.830,neuD_1590
tr|A0A9P1R8E1|A0A9P1R8E1_PSEAI,neuD_1591
tr|A0A2E5R473|A0A2E5R473_9PROT,neuD_1592
WP_225535252.1,neuD_1593
fig|2040625.4.peg.2827,neuD_1594
tr|A0A2E5Y3L3|A0A2E5Y3L3_UNCNB,neuD_1595
tr|A0A2E5Z8N0|A0A2E5Z8N0_UNCCH,neuD_1596
fig|1121891.3.peg.1632,neuD_1597
WP_224784064.1,neuD_1598
fig|1658108.4.peg.702,neuD_1599
tr|A0A9Q5CAT2|A0A9Q5CAT2_9GAMM,neuD_1600
fig|2683261.3.peg.3971,neuD_1601
fig|2992039.3.peg.774,neuD_1602
tr|A0A2E6Q819|A0A2E6Q819_9PROT,neuD_1603
fig|562.94235.peg.2897,neuD_1604
tr|A0A2E6URN2|A0A2E6URN2_9PROT,neuD_1605
WP_224433596.1,neuD_1606
fig|562.34424.peg.4426,neuD_1607
fig|562.61493.peg.436,neuD_1608
tr|A0A2E7EN22|A0A2E7EN22_9PLAN,neuD_1609
tr|A0A2E7ERI3|A0A2E7ERI3_9PLAN,neuD_1610
fig|59203.12.peg.2039,neuD_1611
fig|1913988.342.peg.269,neuD_1612
tr|A0A2E7S9G3|A0A2E7S9G3_9CHLR,neuD_1613
WP_223982359.1,neuD_1614
fig|562.22314.peg.981,neuD_1615
WP_223626609.1,neuD_1616
fig|2498111.3.peg.2304,neuD_1617
tr|A0A9W4VMC6|A0A9W4VMC6_PSEHA,neuD_1618
WP_223606107.1,neuD_1619
tr|A0A2E8G0P7|A0A2E8G0P7_9GAMM,neuD_1620
WP_223439240.1,neuD_1621
tr|A0A2E8IEP2|A0A2E8IEP2_9FLAO,neuD_1622
fig|1869212.638.peg.710,neuD_1623
WP_223358119.1,neuD_1624
tr|A0A2E8R561|A0A2E8R561_9FLAO,neuD_1625
fig|2030927.3430.peg.2498,neuD_1626
tr|A0A2E9F219|A0A2E9F219_9CHLR,neuD_1627
tr|A0A2E9GU81|A0A2E9GU81_UNCDE,neuD_1628
fig|2759955.3.peg.3612,neuD_1629
tr|A0AA35I7F5|A0AA35I7F5_9PSED,neuD_1630
tr|A0A2E9KWY8|A0A2E9KWY8_9SPIR,neuD_1631
tr|A0A2E9TLH9|A0A2E9TLH9_9GAMM,neuD_1632
tr|A0A2G0CBX3|A0A2G0CBX3_9BACT,neuD_1633
WP_220625637.1,neuD_1634
tr|A0A2G1UQ52|A0A2G1UQ52_9GAMM,neuD_1635
fig|550.553.peg.405,neuD_1636
tr|A0A2G1VJ52|A0A2G1VJ52_9GAMM,neuD_1637
WP_220615310.1,neuD_1638
WP_220604877.1,neuD_1639
WP_220116838.1,neuD_1640
tr|A0A2G2PR09|A0A2G2PR09_FLASP,neuD_1641
WP_397499591.1,neuD_1642
WP_219877591.1,neuD_1643
WP_219760626.1,neuD_1644
tr|A0A2G5NME0|A0A2G5NME0_9STAP,neuD_1645
tr|A0A2G5XI38|A0A2G5XI38_9BACL,neuD_1646
WP_397405359.1,neuD_1647
tr|A0A2G6H967|A0A2G6H967_UNCBA,neuD_1648
tr|A0A2G6NBK7|A0A2G6NBK7_UNCDE,neuD_1649
tr|A0A2G6NQ69|A0A2G6NQ69_UNCDE,neuD_1650
fig|1869212.272.peg.2360,neuD_1651
WP_397391818.1,neuD_1652
tr|A0A2G6VPS9|A0A2G6VPS9_9FLAO,neuD_1653
tr|A0A2G6VR00|A0A2G6VR00_9FLAO,neuD_1654
tr|A0A2G6VR58|A0A2G6VR58_9FLAO,neuD_1655
WP_218937259.1,neuD_1656
tr|A0A2G7H3Q4|A0A2G7H3Q4_9DEIO,neuD_1657
WP_396878137.1,neuD_1658
tr|A0AAJ5T486|A0AAJ5T486_9BURK,neuD_1659
tr|A0A2G9Y0R0|A0A2G9Y0R0_9BACT,neuD_1660
WP_217616960.1,neuD_1661
tr|A0A2H0INE8|A0A2H0INE8_9BACT,neuD_1662
fig|2030927.2752.peg.2127,neuD_1663
WP_396809853.1,neuD_1664
tr|A0AAQ1STF0|A0AAQ1STF0_9PSED,neuD_1665
fig|446.125.peg.1408,neuD_1666
sp|P71063|EPSM_BACSU,neuD_1667
tr|A0A2H0MK65|A0A2H0MK65_9BACT,neuD_1668
tr|A0A2H0VTL4|A0A2H0VTL4_9BACT,neuD_1669
tr|A0A2H3KBW6|A0A2H3KBW6_9FLAO,neuD_1670
tr|A0A2H3KET4|A0A2H3KET4_9FLAO,neuD_1671
tr|A0A2H6F1Q9|A0A2H6F1Q9_UNCXX,neuD_1672
WP_396795227.1,neuD_1673
tr|A0A2H6FSN7|A0A2H6FSN7_UNCXX,neuD_1674
tr|A0A2I0F4X6|A0A2I0F4X6_9GAMM,neuD_1675
tr|A0A2I1NAS3|A0A2I1NAS3_9BACT,neuD_1676
tr|A0A2I1PDA0|A0A2I1PDA0_9MICO,neuD_1677
