Header,internal_code
fig|738.271.peg.1036,lst_1446
fig|316089.90.peg.566,lst_1447
fig|159270.20.peg.54,lst_1448
fig|747.1313.peg.288,lst_1449
fig|83427.321.peg.1389,lst_1450
fig|2094731.36.peg.2256,lst_1451
fig|85404.47.peg.1565,lst_1452
fig|485.4493.peg.1848,lst_1453
fig|1032867.3.peg.448,lst_1454
fig|1275971.12.peg.756,lst_1455
fig|485.3447.peg.1984,lst_1456
fig|28901.4088.peg.149,lst_1457
fig|1733.5230.peg.4881,lst_1458
fig|727.1265.peg.1030,lst_1459
fig|1733.9239.peg.8016,lst_1460
fig|486.176.peg.85,lst_1461
fig|471.71.peg.2735,lst_1462
fig|2049028.3.peg.1854,lst_1463
fig|28901.1751.peg.1577,lst_1464
fig|67855.7.peg.353,lst_1465
fig|28037.1535.peg.1887,lst_1466
fig|28037.1553.peg.1667,lst_1467
fig|539.3.peg.1673,lst_1468
fig|487.3968.peg.2468,lst_1469
fig|59201.3142.peg.2323,lst_1470
fig|726.436.peg.699,lst_1471
fig|137732.31.peg.947,lst_1472
fig|726.458.peg.30,lst_1473
fig|726.456.peg.327,lst_1474
fig|726.467.peg.567,lst_1475
fig|34062.184.peg.185,lst_1476
fig|75985.190.peg.426,lst_1477
fig|479.32.peg.1978,lst_1478
fig|487.4709.peg.2175,lst_1479
fig|1733.3157.peg.6055,lst_1480
fig|85402.4.peg.258,lst_1481
fig|738.368.peg.1093,lst_1482
fig|727.1231.peg.621,lst_1483
fig|485.1282.peg.2538,lst_1484
fig|726.147.peg.1834,lst_1485
fig|487.1234.peg.2478,lst_1486
fig|1733.4852.peg.5495,lst_1487
fig|747.992.peg.430,lst_1488
fig|487.2221.peg.1669,lst_1489
fig|1733.9450.peg.7283,lst_1490
fig|1733.5367.peg.5436,lst_1491
fig|487.3941.peg.1792,lst_1492
fig|485.6189.peg.2013,lst_1493
fig|726.135.peg.1669,lst_1494
fig|502.48.peg.183,lst_1495
fig|2767221.4.peg.1651,lst_1496
fig|485.15286.peg.2035,lst_1497
fig|53417.9.peg.457,lst_1498
fig|1331689.8.peg.424,lst_1499
fig|1123520.3.peg.2470,lst_1500
fig|585054.5.peg.3768,lst_1501
fig|202948.12.peg.250,lst_1502
fig|726.456.peg.436,lst_1503
fig|1242081.3.peg.4769,lst_1504
fig|1069609.3.peg.1225,lst_1505
fig|479.5.peg.615,lst_1506
fig|58101.4.peg.126,lst_1507
fig|28901.5852.peg.1293,lst_1508
fig|727.1211.peg.310,lst_1509
fig|487.4036.peg.1849,lst_1510
fig|159270.17.peg.2308,lst_1511
fig|3103145.6.peg.1766,lst_1512
fig|1190577.3.peg.2309,lst_1513
fig|487.2702.peg.2501,lst_1514
fig|470.20141.peg.3669,lst_1515
fig|470.17974.peg.692,lst_1516
fig|3100349.29.peg.2380,lst_1517
fig|539.217.peg.1250,lst_1518
fig|747.3022.peg.460,lst_1519
fig|485.15263.peg.2011,lst_1520
fig|747.3048.peg.2255,lst_1521
fig|485.7405.peg.2323,lst_1522
fig|71421.8.peg.1778,lst_1523
fig|485.17873.peg.1692,lst_1524
fig|621.247.peg.4114,lst_1525
fig|487.776.peg.2436,lst_1526
fig|1733.5569.peg.5698,lst_1527
fig|95149.10.peg.307,lst_1528
fig|485.8181.peg.2178,lst_1529
fig|487.2686.peg.1946,lst_1530
fig|485.15365.peg.2008,lst_1531
fig|1733.9110.peg.8048,lst_1532
fig|1434214.3.peg.309,lst_1533
fig|2582679.3.peg.960,lst_1534
fig|485.15285.peg.1969,lst_1535
fig|28901.17257.peg.4969,lst_1536
fig|726.463.peg.700,lst_1537
fig|747.1947.peg.521,lst_1538
fig|34059.17.peg.2131,lst_1539
fig|487.1938.peg.1847,lst_1540
fig|1733.3530.peg.4541,lst_1541
fig|1946461.3.peg.646,lst_1542
fig|869214.3.peg.874,lst_1543
fig|75985.134.peg.787,lst_1544
fig|667120.5.peg.2333,lst_1545
fig|545.59.peg.4967,lst_1546
fig|590.13637.peg.4044,lst_1547
fig|487.629.peg.2416,lst_1548
fig|28901.4641.peg.2547,lst_1549
fig|487.2788.peg.2195,lst_1550
fig|487.1970.peg.2593,lst_1551
fig|731.222.peg.78,lst_1552
fig|3100349.9.peg.1353,lst_1553
fig|485.4423.peg.1970,lst_1554
fig|470.18334.peg.2246,lst_1555
fig|470.20999.peg.3527,lst_1556
fig|1733.9598.peg.5847,lst_1557
fig|747.2291.peg.1586,lst_1558
fig|2921726.3.peg.1202,lst_1559
fig|1148157.72.peg.3544,lst_1560
fig|731.342.peg.590,lst_1561
fig|208548.48.peg.780,lst_1562
fig|485.5413.peg.1890,lst_1563
fig|487.850.peg.2365,lst_1564
fig|487.2674.peg.1815,lst_1565
fig|34062.31.peg.1541,lst_1566
fig|727.1350.peg.1334,lst_1567
fig|2796361.3.peg.27,lst_1568
fig|489.7.peg.1603,lst_1569
fig|487.661.peg.710,lst_1570
fig|1967612.3.peg.1344,lst_1571
fig|554.32.peg.862,lst_1572
fig|59201.923.peg.136,lst_1573
fig|28037.1586.peg.1280,lst_1574
fig|28901.14274.peg.2333,lst_1575
fig|487.4103.peg.2189,lst_1576
fig|485.15276.peg.2072,lst_1577
fig|470.24411.peg.1739,lst_1578
fig|85404.59.peg.1736,lst_1579
fig|738.312.peg.2431,lst_1580
fig|1015.9.peg.23,lst_1581
fig|470.20967.peg.3264,lst_1582
fig|34062.135.peg.13,lst_1583
fig|726.130.peg.1289,lst_1584
fig|539.7.peg.1779,lst_1585
fig|34059.8.peg.1032,lst_1586
fig|2565017.4.peg.3972,lst_1587
fig|59201.946.peg.240,lst_1588
fig|726.149.peg.102,lst_1589
fig|487.3704.peg.2209,lst_1590
fig|486.182.peg.382,lst_1591
fig|862965.3.peg.281,lst_1592
fig|400946.29.peg.1568,lst_1593
fig|2049046.338.peg.1698,lst_1594
fig|28037.1663.peg.1087,lst_1595
fig|28037.1636.peg.1797,lst_1596
fig|41976.110.peg.337,lst_1597
fig|34059.5.peg.236,lst_1598
fig|738.312.peg.1195,lst_1599
fig|487.2049.peg.1925,lst_1600
fig|54736.23.peg.1265,lst_1601
fig|28901.7143.peg.5490,lst_1602
fig|738.369.peg.694,lst_1603
fig|487.3987.peg.2069,lst_1604
fig|487.1591.peg.402,lst_1605
fig|123822.8.peg.484,lst_1606
fig|487.2253.peg.1842,lst_1607
fig|480.454.peg.888,lst_1608
fig|487.4573.peg.607,lst_1609
fig|726.443.peg.1413,lst_1610
fig|41976.113.peg.707,lst_1611
fig|1307.7778.peg.681,lst_1612
fig|75985.907.peg.1901,lst_1613
fig|487.4827.peg.2198,lst_1614
fig|85402.6.peg.344,lst_1615
fig|2709121.4.peg.786,lst_1616
fig|1433287.3.peg.1553,lst_1617
fig|2564320.3.peg.3558,lst_1618
fig|485.8620.peg.1985,lst_1619
fig|34062.101.peg.1656,lst_1620
fig|1343.108.peg.1407,lst_1621
fig|1906581.61.peg.143,lst_1622
fig|34062.132.peg.1145,lst_1623
fig|34062.137.peg.925,lst_1624
fig|165436.619.peg.767,lst_1625
fig|2014784.36.peg.1921,lst_1626
fig|48296.584.peg.1563,lst_1627
fig|159270.21.peg.1557,lst_1628
fig|2565147.5.peg.3137,lst_1629
fig|159270.22.peg.1501,lst_1630
fig|2565184.3.peg.3656,lst_1631
fig|485.9839.peg.1280,lst_1632
fig|202956.15.peg.2665,lst_1633
fig|487.4455.peg.2071,lst_1634
fig|1785128.77.peg.2960,lst_1635
fig|70803.48.peg.2402,lst_1636
fig|2564544.4.peg.1351,lst_1637
fig|485.8174.peg.1965,lst_1638
fig|1773.21194.peg.8394,lst_1639
fig|729.10.peg.445,lst_1640
fig|59201.924.peg.133,lst_1641
fig|738.489.peg.1568,lst_1642
fig|485.5099.peg.1915,lst_1643
fig|1823760.3.peg.952,lst_1644
fig|485.3668.peg.1910,lst_1645
fig|1434215.3.peg.556,lst_1646
fig|3149047.3.peg.596,lst_1647
fig|747.3025.peg.611,lst_1648
fig|1239793.3.peg.1720,lst_1649
fig|487.2089.peg.83,lst_1650
fig|487.4879.peg.1973,lst_1651
fig|545.303.peg.38,lst_1652
fig|75985.928.peg.2015,lst_1653
fig|28147.170.peg.5166,lst_1654
fig|254352.30.peg.1364,lst_1655
fig|726.443.peg.1414,lst_1656
fig|727.3019.peg.1046,lst_1657
fig|727.566.peg.219,lst_1658
fig|487.1897.peg.1646,lst_1659
fig|545.64.peg.41,lst_1660
fig|487.2585.peg.1153,lst_1661
fig|727.3017.peg.1140,lst_1662
fig|2093222.3.peg.2396,lst_1663
fig|1305782.3.peg.1609,lst_1664
fig|1733.3011.peg.7517,lst_1665
fig|363569.109.peg.3414,lst_1666
fig|470.4695.peg.875,lst_1667
fig|485.17940.peg.1413,lst_1668
fig|41976.112.peg.227,lst_1669
fig|485.18962.peg.1519,lst_1670
fig|502.65.peg.1499,lst_1671
fig|3003670.3.peg.1803,lst_1672
fig|539.194.peg.164,lst_1673
fig|1223506.3.peg.1300,lst_1674
fig|487.4462.peg.2142,lst_1675
fig|718.5.peg.468,lst_1676
fig|28901.6746.peg.1817,lst_1677
fig|545.188.peg.3419,lst_1678
fig|590.17416.peg.2485,lst_1679
fig|1311.2578.peg.1987,lst_1680
fig|487.1839.peg.2415,lst_1681
fig|590.12331.peg.4849,lst_1682
fig|34062.130.peg.1015,lst_1683
fig|487.4031.peg.859,lst_1684
fig|28037.1917.peg.942,lst_1685
fig|479.30.peg.1594,lst_1686
fig|485.18485.peg.1904,lst_1687
fig|316089.101.peg.1016,lst_1688
fig|487.4686.peg.2246,lst_1689
fig|3103145.4.peg.1621,lst_1690
fig|34062.141.peg.575,lst_1691
fig|1217689.3.peg.956,lst_1692
fig|254352.24.peg.101,lst_1693
fig|727.1333.peg.1707,lst_1694
fig|487.1527.peg.1666,lst_1695
fig|485.7610.peg.2383,lst_1696
fig|34062.96.peg.2116,lst_1697
fig|28037.1939.peg.1391,lst_1698
fig|1733.9472.peg.11220,lst_1699
fig|1967615.3.peg.84,lst_1700
fig|28901.4336.peg.122,lst_1701
fig|726.461.peg.149,lst_1702
fig|45972.121.peg.839,lst_1703
fig|487.2463.peg.1149,lst_1704
fig|487.2666.peg.140,lst_1705
fig|726.53.peg.1372,lst_1706
fig|1028803.3.peg.1173,lst_1707
fig|202948.7.peg.236,lst_1708
fig|738.158.peg.642,lst_1709
fig|34062.144.peg.1559,lst_1710
fig|34062.249.peg.593,lst_1711
fig|28901.2300.peg.1188,lst_1712
fig|487.2392.peg.978,lst_1713
fig|726.139.peg.2001,lst_1714
fig|738.121.peg.1051,lst_1715
fig|271160.3.peg.141,lst_1716
fig|485.738.peg.1803,lst_1717
fig|28901.6083.peg.264,lst_1718
fig|1733.4788.peg.5283,lst_1719
fig|1200386.3.peg.728,lst_1720
fig|726.123.peg.1263,lst_1721
fig|28037.1601.peg.1749,lst_1722
fig|2830651.3.peg.1709,lst_1723
fig|202947.16.peg.262,lst_1724
fig|218034.25.peg.1459,lst_1725
fig|735.66.peg.1374,lst_1726
fig|505.143.peg.2419,lst_1727
fig|84135.257.peg.1067,lst_1728
fig|727.4187.peg.398,lst_1729
fig|58712.330.peg.5660,lst_1730
fig|1261127.3.peg.4093,lst_1731
fig|738.134.peg.16,lst_1732
fig|1889775.122.peg.1323,lst_1733
fig|59201.545.peg.2622,lst_1734
fig|487.1773.peg.1207,lst_1735
fig|1304873.3.peg.25,lst_1736
fig|502.47.peg.1600,lst_1737
fig|487.4132.peg.3234,lst_1738
fig|487.4104.peg.2068,lst_1739
fig|747.1869.peg.2214,lst_1740
fig|165436.631.peg.665,lst_1741
fig|539.213.peg.1193,lst_1742
fig|727.3794.peg.1261,lst_1743
fig|1530123.211.peg.1297,lst_1744
fig|28037.1484.peg.1419,lst_1745
fig|3377079.9.peg.3626,lst_1746
fig|75985.1071.peg.1619,lst_1747
fig|1145157.3.peg.1267,lst_1748
fig|727.1198.peg.1601,lst_1749
fig|485.1359.peg.1759,lst_1750
fig|1263550.7.peg.1304,lst_1751
fig|726.60.peg.1723,lst_1752
fig|1032868.3.peg.654,lst_1753
fig|1869227.929.peg.1443,lst_1754
fig|374930.9.peg.714,lst_1755
fig|1906581.34.peg.1450,lst_1756
fig|28037.1653.peg.1422,lst_1757
fig|1343.103.peg.1830,lst_1758
fig|159270.18.peg.815,lst_1759
fig|263769.19.peg.1466,lst_1760
fig|59201.1020.peg.4094,lst_1761
fig|485.7511.peg.1587,lst_1762
fig|34062.133.peg.864,lst_1763
fig|165436.597.peg.766,lst_1764
fig|1351789.3.peg.316,lst_1765
fig|486.179.peg.881,lst_1766
fig|1733.9550.peg.9201,lst_1767
fig|34062.122.peg.804,lst_1768
fig|470.5623.peg.2795,lst_1769
fig|59203.5.peg.130,lst_1770
fig|28037.1407.peg.72,lst_1771
fig|487.2723.peg.2136,lst_1772
fig|756892.105.peg.303,lst_1773
fig|485.17765.peg.1779,lst_1774
fig|254352.29.peg.1010,lst_1775
fig|1379.131.peg.1176,lst_1776
fig|487.3975.peg.2187,lst_1777
fig|935597.3.peg.1629,lst_1778
fig|486.156.peg.682,lst_1779
fig|487.2440.peg.2376,lst_1780
fig|485.6871.peg.2304,lst_1781
fig|2094731.80.peg.1810,lst_1782
fig|2953833.3.peg.2072,lst_1783
fig|2679994.3.peg.2088,lst_1784
fig|2770636.4.peg.1043,lst_1785
fig|34062.254.peg.2351,lst_1786
fig|1733.9435.peg.23984,lst_1787
fig|487.570.peg.2175,lst_1788
fig|28037.1228.peg.1834,lst_1789
fig|470.8068.peg.2885,lst_1790
fig|487.2354.peg.105,lst_1791
fig|1733.9333.peg.10365,lst_1792
fig|363569.105.peg.1235,lst_1793
fig|363569.104.peg.3613,lst_1794
fig|487.1767.peg.77,lst_1795
fig|1305774.3.peg.1564,lst_1796
fig|1795826.3.peg.1376,lst_1797
fig|28901.14276.peg.2092,lst_1798
fig|28037.99.peg.53,lst_1799
fig|487.4667.peg.2147,lst_1800
fig|1733.9283.peg.12900,lst_1801
fig|1379.144.peg.1054,lst_1802
fig|28037.1906.peg.1065,lst_1803
fig|83427.343.peg.375,lst_1804
fig|28037.1666.peg.1433,lst_1805
fig|28037.1688.peg.1457,lst_1806
fig|487.4194.peg.909,lst_1807
fig|1071947.7.peg.867,lst_1808
fig|485.19531.peg.2065,lst_1809
fig|35703.260.peg.445,lst_1810
fig|738.492.peg.127,lst_1811
fig|1348237.3.peg.1542,lst_1812
fig|28901.4465.peg.2714,lst_1813
fig|727.1708.peg.787,lst_1814
fig|470.6284.peg.178,lst_1815
fig|400946.14.peg.754,lst_1816
fig|747.740.peg.2070,lst_1817
fig|487.2044.peg.1645,lst_1818
fig|85402.3.peg.1440,lst_1819
fig|487.483.peg.1450,lst_1820
fig|34062.139.peg.98,lst_1821
fig|487.1771.peg.1419,lst_1822
fig|487.4509.peg.2188,lst_1823
fig|28037.1671.peg.1339,lst_1824
fig|1313.48398.peg.815,lst_1825
fig|487.1871.peg.21,lst_1826
fig|585202.3.peg.1734,lst_1827
fig|28901.6574.peg.2641,lst_1828
fig|485.4096.peg.2059,lst_1829
fig|487.1778.peg.438,lst_1830
fig|34062.60.peg.1237,lst_1831
fig|28901.11681.peg.5013,lst_1832
fig|712310.3.peg.114,lst_1833
fig|485.9908.peg.1784,lst_1834
fig|34062.61.peg.1100,lst_1835
fig|35703.145.peg.2932,lst_1836
fig|28037.1669.peg.5,lst_1837
fig|159270.29.peg.37,lst_1838
fig|41976.108.peg.1387,lst_1839
fig|75985.925.peg.2010,lst_1840
fig|2917790.11.peg.2062,lst_1841
fig|75985.135.peg.2341,lst_1842
fig|28901.6333.peg.3511,lst_1843
fig|485.16410.peg.2254,lst_1844
fig|44283.74.peg.798,lst_1845
fig|487.2419.peg.2360,lst_1846
fig|34062.5.peg.1864,lst_1847
fig|2094731.46.peg.693,lst_1848
fig|59201.4688.peg.2862,lst_1849
fig|2588991.3.peg.1942,lst_1850
fig|738.58.peg.1037,lst_1851
fig|1343.80.peg.1312,lst_1852
fig|726.459.peg.543,lst_1853
fig|1305795.3.peg.1578,lst_1854
fig|729.2130.peg.234,lst_1855
fig|59203.7.peg.256,lst_1856
fig|237779.8.peg.179,lst_1857
fig|34062.138.peg.393,lst_1858
fig|34059.14.peg.1712,lst_1859
fig|254352.37.peg.1333,lst_1860
fig|340190.65.peg.1161,lst_1861
fig|726.442.peg.1432,lst_1862
fig|67824.48.peg.1881,lst_1863
fig|545.429.peg.2408,lst_1864
fig|28090.94.peg.1333,lst_1865
fig|208548.39.peg.1677,lst_1866
fig|487.1657.peg.2010,lst_1867
fig|485.13532.peg.2001,lst_1868
fig|648.107.peg.1779,lst_1869
fig|738.172.peg.694,lst_1870
fig|727.1425.peg.1123,lst_1871
fig|726.124.peg.1306,lst_1872
fig|487.1782.peg.1007,lst_1873
fig|85404.47.peg.725,lst_1874
fig|485.4330.peg.1926,lst_1875
fig|487.2685.peg.1039,lst_1876
fig|727.3045.peg.1808,lst_1877
fig|659.24.peg.1700,lst_1878
fig|1432056.3.peg.605,lst_1879
fig|263769.13.peg.406,lst_1880
fig|28037.1795.peg.1862,lst_1881
fig|28037.1649.peg.1949,lst_1882
fig|28037.1569.peg.684,lst_1883
fig|545.275.peg.4195,lst_1884
fig|738.260.peg.688,lst_1885
fig|53417.9.peg.459,lst_1886
fig|470.24411.peg.1740,lst_1887
fig|727.303.peg.1928,lst_1888
fig|340188.45.peg.2791,lst_1889
fig|35703.30.peg.1864,lst_1890
fig|82689.37.peg.1663,lst_1891
fig|726.53.peg.897,lst_1892
fig|28037.1657.peg.1462,lst_1893
fig|487.2225.peg.1640,lst_1894
fig|487.4209.peg.1645,lst_1895
fig|485.5378.peg.779,lst_1896
fig|1733.3020.peg.7650,lst_1897
fig|487.2351.peg.2345,lst_1898
fig|2653932.10.peg.2431,lst_1899
fig|67780.69.peg.446,lst_1900
fig|3100349.52.peg.1697,lst_1901
fig|470.22162.peg.3570,lst_1902
fig|470.27441.peg.523,lst_1903
fig|470.27500.peg.3405,lst_1904
fig|3028083.3.peg.716,lst_1905
fig|108980.130.peg.2017,lst_1906
fig|3140453.3.peg.77,lst_1907
fig|505.133.peg.2358,lst_1908
fig|1307.5745.peg.1079,lst_1909
fig|3120518.3.peg.3119,lst_1910
fig|202947.10.peg.1935,lst_1911
fig|1307.5636.peg.2096,lst_1912
fig|470.20764.peg.3602,lst_1913
fig|470.14003.peg.3462,lst_1914
fig|346665.5.peg.343,lst_1915
fig|179010.4.peg.83,lst_1916
fig|1072685.4.peg.551,lst_1917
fig|470.21810.peg.2761,lst_1918
fig|470.19956.peg.4633,lst_1919
fig|1307.7555.peg.504,lst_1920
fig|256325.12.peg.356,lst_1921
fig|2781966.3.peg.372,lst_1922
fig|470.16148.peg.1544,lst_1923
fig|1307.5635.peg.651,lst_1924
fig|470.27453.peg.4181,lst_1925
fig|470.22887.peg.4009,lst_1926
fig|28037.1537.peg.1780,lst_1927
fig|470.19548.peg.3210,lst_1928
fig|747.2249.peg.2138,lst_1929
fig|34062.181.peg.1017,lst_1930
fig|2827233.73.peg.983,lst_1931
fig|108981.56.peg.3077,lst_1932
fig|316089.76.peg.272,lst_1933
fig|67824.64.peg.1041,lst_1934
fig|159270.31.peg.2856,lst_1935
fig|487.4479.peg.2146,lst_1936
fig|470.25240.peg.3317,lst_1937
fig|75985.992.peg.2424,lst_1938
fig|485.19312.peg.672,lst_1939
fig|75985.921.peg.1941,lst_1940
fig|34062.248.peg.1565,lst_1941
fig|470.27909.peg.2724,lst_1942
fig|485.5832.peg.1899,lst_1943
fig|1263550.201.peg.1238,lst_1944
fig|2094731.24.peg.858,lst_1945
fig|747.3002.peg.783,lst_1946
fig|562.57411.peg.575,lst_1947
fig|539.175.peg.1465,lst_1948
fig|747.2185.peg.1384,lst_1949
fig|727.1542.peg.1683,lst_1950
fig|590.14083.peg.3787,lst_1951
fig|562.100611.peg.1254,lst_1952
fig|747.2163.peg.2070,lst_1953
fig|2985157.3.peg.1449,lst_1954
fig|2994077.3.peg.1241,lst_1955
fig|470.16968.peg.3237,lst_1956
fig|487.4610.peg.2133,lst_1957
fig|487.1653.peg.60,lst_1958
fig|485.3859.peg.1860,lst_1959
fig|59202.409.peg.3396,lst_1960
fig|738.51.peg.2200,lst_1961
fig|487.2326.peg.2396,lst_1962
fig|487.4038.peg.2239,lst_1963
fig|539.174.peg.1144,lst_1964
fig|487.3698.peg.1253,lst_1965
fig|564.391.peg.1841,lst_1966
fig|487.1707.peg.2153,lst_1967
fig|1305592.3.peg.1675,lst_1968
fig|1095667.3.peg.1259,lst_1969
fig|35703.158.peg.2523,lst_1970
fig|228400.7.peg.1891,lst_1971
fig|470.16138.peg.236,lst_1972
fig|51288.35.peg.229,lst_1973
fig|57743.344.peg.2544,lst_1974
fig|1114922.3.peg.3089,lst_1975
fig|2708514.5.peg.4599,lst_1976
fig|1925258.3.peg.3334,lst_1977
fig|487.3234.peg.2261,lst_1978
fig|1145161.3.peg.1205,lst_1979
fig|487.488.peg.2254,lst_1980
fig|1967630.3.peg.2883,lst_1981
fig|487.4443.peg.2239,lst_1982
fig|28901.24288.peg.1755,lst_1983
fig|48296.902.peg.3382,lst_1984
fig|747.2425.peg.1182,lst_1985
fig|505.144.peg.1529,lst_1986
fig|738.470.peg.262,lst_1987
fig|1313.48399.peg.796,lst_1988
fig|75985.986.peg.1510,lst_1989
fig|738.119.peg.465,lst_1990
fig|727.1745.peg.1720,lst_1991
fig|726.424.peg.47,lst_1992
fig|257758.19.peg.712,lst_1993
fig|485.4669.peg.2163,lst_1994
fig|67780.9.peg.3731,lst_1995
fig|485.18942.peg.2380,lst_1996
fig|738.145.peg.2120,lst_1997
fig|727.1229.peg.1168,lst_1998
fig|485.6993.peg.1461,lst_1999
fig|1305796.3.peg.1562,lst_2000
fig|485.7071.peg.1648,lst_2001
fig|1145170.3.peg.1222,lst_2002
fig|727.3021.peg.1222,lst_2003
fig|374930.9.peg.715,lst_2004
fig|2744024.3.peg.1973,lst_2005
fig|487.739.peg.2315,lst_2006
fig|1785128.8.peg.2988,lst_2007
fig|485.7296.peg.1661,lst_2008
fig|564.359.peg.121,lst_2009
fig|28037.1478.peg.302,lst_2010
fig|727.3037.peg.1923,lst_2011
fig|738.264.peg.1532,lst_2012
fig|470.21057.peg.2353,lst_2013
fig|2069309.3.peg.635,lst_2014
fig|2830649.3.peg.1451,lst_2015
fig|28037.1763.peg.1468,lst_2016
fig|485.8295.peg.1930,lst_2017
fig|159270.25.peg.717,lst_2018
fig|2830648.21.peg.247,lst_2019
fig|489.41.peg.1047,lst_2020
fig|2953837.3.peg.1617,lst_2021
fig|1522312.14.peg.445,lst_2022
fig|747.1226.peg.785,lst_2023
fig|2049028.7.peg.574,lst_2024
fig|2094731.41.peg.1219,lst_2025
fig|3100349.26.peg.967,lst_2026
fig|85402.5.peg.1353,lst_2027
fig|485.1270.peg.1260,lst_2028
fig|738.173.peg.1492,lst_2029
fig|487.1907.peg.1587,lst_2030
fig|727.560.peg.551,lst_2031
fig|758.24.peg.1202,lst_2032
fig|485.13776.peg.1533,lst_2033
fig|1343.96.peg.183,lst_2034
fig|485.18849.peg.2249,lst_2035
fig|1348240.3.peg.1588,lst_2036
fig|470.22888.peg.3370,lst_2037
fig|35703.225.peg.120,lst_2038
fig|487.4708.peg.2332,lst_2039
fig|489.13.peg.728,lst_2040
fig|1436304.3.peg.3407,lst_2041
fig|727.1661.peg.577,lst_2042
fig|59201.1080.peg.3831,lst_2043
fig|1954177.3.peg.3612,lst_2044
fig|564.112.peg.4407,lst_2045
fig|35703.24.peg.1889,lst_2046
fig|59205.10.peg.254,lst_2047
fig|1305591.3.peg.1621,lst_2048
tr|A0A378VVI7|A0A378VVI7_NEIGO,lst_2049
tr|A0A0F4QPN9|A0A0F4QPN9_9GAMM,lst_2050
tr|A0A3P2A7C8|A0A3P2A7C8_9NEIS,lst_2051
tr|A0A0J5P6N6|A0A0J5P6N6_9PAST,lst_2052
tr|A0A558ZR59|A0A558ZR59_STREE,lst_2053
tr|A0A5P2HCL1|A0A5P2HCL1_9BURK,lst_2054
tr|A0A6B9Y032|A0A6B9Y032_ENTCL,lst_2055
tr|A0A6G6PQ30|A0A6G6PQ30_9GAMM,lst_2056
nmn:NMCC_0863,lst_2057
tr|A0A6G7BP76|A0A6G7BP76_9SPHI,lst_2058
tr|A0A6G8J5G0|A0A6G8J5G0_9PAST,lst_2059
tr|A0A6L5WIG6|A0A6L5WIG6_9BACT,lst_2060
tr|A0A847NQL7|A0A847NQL7_9BACT,lst_2061
tr|A0A929XG20|A0A929XG20_9LACT,lst_2062
tr|A0A930EQ12|A0A930EQ12_9PORP,lst_2063
tr|A0AAE3BE64|A0AAE3BE64_9GAMM,lst_2064
AAC44539.1,lst_2065
tr|A0A075TE21|A0A075TE21_ECOLX,lst_2066
tr|A0AAX2RXG3|A0AAX2RXG3_HISSO,lst_2067
tr|C6SLF1|C6SLF1_NEIME,lst_2068
tr|R5P2X9|R5P2X9_9BACT,lst_2069
tr|W0Q3C7|W0Q3C7_9PAST,lst_2070
tr|A0A0U3HPR0|A0A0U3HPR0_9GAMM,lst_2071
tr|A0A151JHZ9|A0A151JHZ9_9VIBR,lst_2072
tr|A0A158BYV6|A0A158BYV6_9BURK,lst_2073
AAC44543.1,lst_2074
hdu:HD_0686,lst_2075
tr|A0A1U6GKB7|A0A1U6GKB7_9GAMM,lst_2076
tr|A0A1V1VDC1|A0A1V1VDC1_PHODP,lst_2077
tr|A0A242TZC8|A0A242TZC8_ACIPI,lst_2078
tr|A0A0B2U948|A0A0B2U948_9GAMM,lst_2079
tr|A0A2D5RTI5|A0A2D5RTI5_9GAMM,lst_2080
tr|A0A2L0HTX5|A0A2L0HTX5_9GAMM,lst_2081
tr|A0A2L0TZN0|A0A2L0TZN0_9GAMM,lst_2082
tr|A0A2L2M044|A0A2L2M044_9GAMM,lst_2083
tr|A0A2S9RRC2|A0A2S9RRC2_HAEIF,lst_2084
tr|A0A2U1TP40|A0A2U1TP40_9GAMM,lst_2085
tr|A0A090TCC0|A0A090TCC0_9VIBR,lst_2086
tr|A0A0A2ZTK5|A0A0A2ZTK5_9PAST,lst_2087
tr|A0A0A6ZES2|A0A0A6ZES2_ECOLX,lst_2088
tr|A0A0H3MWJ3|A0A0H3MWJ3_STRS4,lst_2089
tr|A0A0Z8LE75|A0A0Z8LE75_STRSU,lst_2090
tr|A0A0Z8NPB4|A0A0Z8NPB4_STRSU,lst_2091
tr|A0A133NH13|A0A133NH13_9FUSO,lst_2092
tr|A0A133ZVL2|A0A133ZVL2_9FUSO,lst_2093
tr|A0A139JUQ9|A0A139JUQ9_BACUN,lst_2094
tr|A0A193K8V4|A0A193K8V4_9VIBR,lst_2095
tr|A0A1D9P4N2|A0A1D9P4N2_9FIRM,lst_2096
tr|A0A1E3U8Q1|A0A1E3U8Q1_9FIRM,lst_2097
tr|A0A1E5FX45|A0A1E5FX45_VIBSP,lst_2098
tr|A0A1F3EBK6|A0A1F3EBK6_9BACT,lst_2099
tr|A0A1H4CP75|A0A1H4CP75_9BACT,lst_2100
tr|A0A1Q6SPE4|A0A1Q6SPE4_9FIRM,lst_2101
tr|A0A1Q6T8J2|A0A1Q6T8J2_9FIRM,lst_2102
tr|A0A1Q9HAL6|A0A1Q9HAL6_9VIBR,lst_2103
tr|A0A1V3I8W8|A0A1V3I8W8_9PAST,lst_2104
tr|A0A1V3IV63|A0A1V3IV63_9PAST,lst_2105
tr|A0A1Y4HWV8|A0A1Y4HWV8_9BACT,lst_2106
tr|A0A2E5BII8|A0A2E5BII8_9FLAO,lst_2107
tr|A0A2G9E8D4|A0A2G9E8D4_9FUSO,lst_2108
