Header,internal_code
fig|77133.6225.peg.163,neuA_14263
fig|2026742.1358.peg.3472,neuA_14264
fig|2024896.376.peg.2985,neuA_14265
fig|3151764.3.peg.279,neuA_14266
fig|66852.52.peg.247,neuA_14267
fig|1591088.3.peg.1332,neuA_14268
fig|2485125.3.peg.2533,neuA_14269
fig|1236498.4.peg.905,neuA_14270
fig|1667051.1606.peg.1163,neuA_14271
fig|2026780.483.peg.4165,neuA_14272
fig|244566.27.peg.1862,neuA_14273
fig|1898104.4768.peg.3136,neuA_14274
fig|2793154.130.peg.990,neuA_14275
fig|2066530.3.peg.1846,neuA_14276
fig|574349.3.peg.2370,neuA_14277
fig|47951.5.peg.1928,neuA_14278
fig|2099584.3.peg.8843,neuA_14279
fig|239992.57.peg.828,neuA_14280
fig|309807.25.peg.630,neuA_14281
fig|939324.3.peg.285,neuA_14282
fig|376.154.peg.2107,neuA_14283
fig|3154307.4.peg.4622,neuA_14284
fig|159274.53.peg.1624,neuA_14285
fig|2053569.185.peg.419,neuA_14286
fig|3365938.3.peg.1739,neuA_14287
fig|1739448.3.peg.1055,neuA_14288
fig|2306052.29.peg.1876,neuA_14289
fig|2499141.62.peg.3557,neuA_14290
fig|2026759.37.peg.3984,neuA_14291
fig|1881040.3.peg.405,neuA_14292
fig|1917441.10.peg.1808,neuA_14293
fig|2026734.485.peg.3078,neuA_14294
fig|1898104.2252.peg.2339,neuA_14295
fig|2052154.32.peg.483,neuA_14296
fig|1006004.12.peg.4635,neuA_14297
fig|79329.102.peg.783,neuA_14298
fig|259955.3.peg.1254,neuA_14299
fig|2231182.9.peg.4372,neuA_14300
fig|2030829.97.peg.1899,neuA_14301
fig|1898203.3925.peg.972,neuA_14302
fig|2320113.55.peg.182,neuA_14303
fig|2728912.16.peg.210,neuA_14304
fig|2049433.321.peg.4494,neuA_14305
fig|1506.895.peg.213,neuA_14306
fig|318464.65.peg.895,neuA_14307
fig|3023300.3.peg.167,neuA_14308
fig|2832346.26.peg.37,neuA_14309
fig|672.2340.peg.1122,neuA_14310
fig|395353.26.peg.951,neuA_14311
fig|2052139.1891.peg.360,neuA_14312
fig|2073117.1165.peg.2290,neuA_14313
fig|2847862.151.peg.2008,neuA_14314
fig|3041248.3.peg.2344,neuA_14315
fig|1270.520.peg.1462,neuA_14316
fig|2030927.5634.peg.965,neuA_14317
fig|3154789.6.peg.4085,neuA_14318
fig|266854.6.peg.2687,neuA_14319
fig|3080548.26.peg.1487,neuA_14320
fig|2026728.506.peg.1612,neuA_14321
fig|2488639.222.peg.3205,neuA_14322
fig|738.492.peg.125,neuA_14323
fig|239.558.peg.2736,neuA_14324
fig|1898104.5830.peg.2203,neuA_14325
fig|2073117.1180.peg.2065,neuA_14326
fig|3345838.3.peg.2257,neuA_14327
fig|1871086.315.peg.2469,neuA_14328
fig|2202153.325.peg.2151,neuA_14329
fig|546114.14.peg.163,neuA_14330
fig|2053573.81.peg.319,neuA_14331
fig|1977262.11.peg.3669,neuA_14332
fig|450367.159.peg.808,neuA_14333
fig|1304272.5.peg.152,neuA_14334
fig|2021391.1521.peg.462,neuA_14335
fig|1940288.313.peg.2820,neuA_14336
fig|3159506.29.peg.2432,neuA_14337
fig|3156276.3.peg.2475,neuA_14338
fig|3229855.3.peg.300,neuA_14339
fig|1869212.1333.peg.629,neuA_14340
fig|2654442.18.peg.1644,neuA_14341
fig|239.648.peg.59,neuA_14342
fig|1311.6570.peg.2062,neuA_14343
fig|239.586.peg.3125,neuA_14344
fig|2725311.32.peg.4983,neuA_14345
fig|194926.73.peg.1776,neuA_14346
fig|179883.2025.peg.372,neuA_14347
fig|2838783.511.peg.985,neuA_14348
fig|341026.10.peg.597,neuA_14349
fig|395355.133.peg.76,neuA_14350
fig|699876.114.peg.958,neuA_14351
fig|162156.1848.peg.987,neuA_14352
fig|244328.9262.peg.3873,neuA_14353
fig|1871011.4.peg.2959,neuA_14354
fig|499997.18.peg.1026,neuA_14355
fig|310067.142.peg.3559,neuA_14356
fig|1055350.3.peg.237,neuA_14357
fig|86473.2845.peg.133,neuA_14358
fig|179883.1689.peg.97,neuA_14359
fig|179883.1707.peg.764,neuA_14360
fig|2501571.3.peg.23,neuA_14361
fig|293303.36.peg.1647,neuA_14362
fig|1582221.3.peg.3586,neuA_14363
fig|410722.633.peg.1045,neuA_14364
fig|1162706.273.peg.1019,neuA_14365
fig|194844.691.peg.1674,neuA_14366
fig|158755.38.peg.3588,neuA_14367
fig|1162706.68.peg.5025,neuA_14368
fig|77133.6470.peg.10640,neuA_14369
fig|79329.616.peg.1812,neuA_14370
fig|77133.7517.peg.952,neuA_14371
fig|2793154.26.peg.182,neuA_14372
fig|1575.10.peg.390,neuA_14373
fig|1221500.23.peg.2848,neuA_14374
fig|213.83.peg.560,neuA_14375
fig|1313.6967.peg.497,neuA_14376
fig|1735326.3.peg.1236,neuA_14377
fig|2651163.21.peg.1882,neuA_14378
fig|1500268.4.peg.2017,neuA_14379
fig|364032.3.peg.1664,neuA_14380
fig|1153.48.peg.2775,neuA_14381
fig|2204302.3.peg.3419,neuA_14382
fig|1410662.3.peg.394,neuA_14383
fig|2212467.1818.peg.985,neuA_14384
fig|2026735.562.peg.6232,neuA_14385
fig|370804.812.peg.1760,neuA_14386
fig|2053607.114.peg.2456,neuA_14387
fig|2099583.3.peg.8883,neuA_14388
fig|243904.72.peg.2132,neuA_14389
fig|936155.3.peg.297,neuA_14390
fig|402734.4.peg.755,neuA_14391
fig|85336.19.peg.1778,neuA_14392
fig|738.167.peg.631,neuA_14393
fig|2026723.3.peg.2302,neuA_14394
fig|243904.503.peg.2671,neuA_14395
fig|929556.3.peg.3589,neuA_14396
fig|2024889.27.peg.649,neuA_14397
fig|750.9.peg.1545,neuA_14398
fig|911123.5.peg.1022,neuA_14399
fig|34034.327.peg.2820,neuA_14400
fig|2035772.365.peg.1841,neuA_14401
fig|201.85.peg.566,neuA_14402
fig|2576928.3.peg.318,neuA_14403
fig|2052684.5.peg.482,neuA_14404
fig|2582677.3.peg.645,neuA_14405
fig|165436.768.peg.1520,neuA_14406
fig|1121887.3.peg.2695,neuA_14407
fig|2498093.200.peg.428,neuA_14408
fig|1313298.4.peg.1819,neuA_14409
fig|1898203.2844.peg.1367,neuA_14410
fig|2728912.7.peg.1337,neuA_14411
fig|562.46978.peg.73,neuA_14412
fig|2026742.372.peg.866,neuA_14413
fig|544645.8.peg.1844,neuA_14414
fig|1311.956.peg.62,neuA_14415
fig|2073117.71.peg.1496,neuA_14416
fig|2650926.83.peg.2759,neuA_14417
fig|1898203.2224.peg.966,neuA_14418
fig|243904.67.peg.2316,neuA_14419
fig|1904639.3.peg.3306,neuA_14420
fig|197.11601.peg.677,neuA_14421
fig|2979184.23.peg.517,neuA_14422
fig|2072417.147.peg.1371,neuA_14423
fig|1869227.850.peg.686,neuA_14424
fig|1923970.3.peg.580,neuA_14425
fig|1667051.2082.peg.249,neuA_14426
fig|1333514.3.peg.4236,neuA_14427
fig|3039803.609.peg.970,neuA_14428
fig|197.6764.peg.1106,neuA_14429
salh:HMF8227_01144,neuA_14430
fig|1861639.3.peg.1736,neuA_14431
fig|1882760.3.peg.4716,neuA_14432
fig|391587.3.peg.780,neuA_14433
fig|152509.890.peg.2609,neuA_14434
fig|156889.10.peg.586,neuA_14435
fig|2760807.8.peg.5368,neuA_14436
fig|1667051.1769.peg.366,neuA_14437
fig|2053541.59.peg.8256,neuA_14438
fig|1932692.4.peg.1680,neuA_14439
fig|218.9.peg.826,neuA_14440
fig|2030800.96.peg.114,neuA_14441
fig|152507.1173.peg.534,neuA_14442
fig|77133.863.peg.932,neuA_14443
fig|2052142.117.peg.1126,neuA_14444
fig|1353158.4.peg.1795,neuA_14445
fig|45498.8.peg.821,neuA_14446
fig|2003592.16.peg.495,neuA_14447
fig|3039803.1611.peg.1360,neuA_14448
fig|32022.572.peg.661,neuA_14449
fig|1891241.475.peg.2119,neuA_14450
fig|570967.3.peg.1493,neuA_14451
fig|2052143.65.peg.3459,neuA_14452
fig|416874.6.peg.2883,neuA_14453
fig|1736388.3.peg.2606,neuA_14454
fig|726.60.peg.1738,neuA_14455
fig|1950201.3.peg.2825,neuA_14456
fig|77133.238.peg.652,neuA_14457
fig|2035772.74.peg.849,neuA_14458
fig|2909336.6.peg.4106,neuA_14459
fig|2049044.320.peg.819,neuA_14460
fig|152507.2704.peg.2399,neuA_14461
fig|85336.82.peg.2038,neuA_14462
fig|2480090.32.peg.2464,neuA_14463
fig|2026792.142.peg.1219,neuA_14464
fig|297314.2680.peg.2790,neuA_14465
fig|239.125.peg.343,neuA_14466
fig|2023187.3.peg.4123,neuA_14467
fig|1325108.4.peg.6056,neuA_14468
fig|2231182.7.peg.5264,neuA_14469
fig|727.3336.peg.1307,neuA_14470
fig|239.115.peg.377,neuA_14471
fig|2026724.1250.peg.5573,neuA_14472
fig|2856343.3.peg.63,neuA_14473
fig|2026760.454.peg.2393,neuA_14474
fig|1645742.5.peg.410,neuA_14475
fig|142586.2095.peg.1829,neuA_14476
fig|1898104.3951.peg.2366,neuA_14477
fig|539.213.peg.1198,neuA_14478
fig|726.461.peg.146,neuA_14479
fig|83427.340.peg.188,neuA_14480
fig|165435.124.peg.1478,neuA_14481
fig|165435.137.peg.2066,neuA_14482
fig|203437.133.peg.2448,neuA_14483
fig|1934341.30.peg.202,neuA_14484
fig|1977087.4913.peg.3072,neuA_14485
fig|179883.2026.peg.506,neuA_14486
fig|439482.7.peg.4632,neuA_14487
fig|76857.534.peg.634,neuA_14488
fig|165435.159.peg.995,neuA_14489
fig|2910147.205.peg.3938,neuA_14490
fig|2250274.1077.peg.807,neuA_14491
fig|2838779.151.peg.380,neuA_14492
fig|1871021.36.peg.2536,neuA_14493
fig|2026735.2952.peg.326,neuA_14494
fig|1898103.499.peg.1367,neuA_14495
fig|2854024.4.peg.462,neuA_14496
fig|2026724.2393.peg.906,neuA_14497
fig|179883.1670.peg.380,neuA_14498
fig|1898203.3996.peg.3242,neuA_14499
fig|154288.174.peg.1998,neuA_14500
fig|310067.198.peg.3018,neuA_14501
fig|2035772.928.peg.405,neuA_14502
fig|2026724.1883.peg.3278,neuA_14503
fig|1300039.3.peg.7264,neuA_14504
fig|2094028.69.peg.6021,neuA_14505
fig|1879010.10595.peg.1845,neuA_14506
fig|2682970.142.peg.513,neuA_14507
fig|179883.3639.peg.290,neuA_14508
fig|250.100.peg.816,neuA_14509
fig|2840472.3.peg.3917,neuA_14510
fig|91750.1749.peg.1481,neuA_14511
fig|165185.3185.peg.1487,neuA_14512
fig|2026779.501.peg.909,neuA_14513
fig|77133.3487.peg.239,neuA_14514
fig|2231182.10.peg.4078,neuA_14515
fig|1884876.5.peg.1989,neuA_14516
fig|316088.126.peg.4,neuA_14517
fig|213322.667.peg.656,neuA_14518
fig|444458.51.peg.3362,neuA_14519
fig|444458.190.peg.1681,neuA_14520
fig|2035772.1206.peg.217,neuA_14521
fig|659.57.peg.803,neuA_14522
fig|2301481.1204.peg.745,neuA_14523
fig|28184.44.peg.1308,neuA_14524
fig|239.284.peg.2878,neuA_14525
fig|165436.931.peg.1535,neuA_14526
fig|52133.53.peg.2557,neuA_14527
fig|2049043.85.peg.1448,neuA_14528
fig|446043.157.peg.2468,neuA_14529
fig|138532.106.peg.284,neuA_14530
fig|2771476.12.peg.552,neuA_14531
fig|2052142.326.peg.1932,neuA_14532
fig|2026760.663.peg.404,neuA_14533
fig|167967.70.peg.197,neuA_14534
fig|165436.904.peg.1293,neuA_14535
fig|2771375.11.peg.1654,neuA_14536
fig|165190.2122.peg.86,neuA_14537
fig|2073117.968.peg.3626,neuA_14538
fig|2706754.73.peg.5807,neuA_14539
fig|2838783.218.peg.488,neuA_14540
fig|823.4917.peg.1783,neuA_14541
fig|1874622.6.peg.5110,neuA_14542
fig|254352.45.peg.243,neuA_14543
fig|3069120.86.peg.3944,neuA_14544
fig|2044936.670.peg.2788,neuA_14545
fig|2212467.1223.peg.394,neuA_14546
fig|1869227.6421.peg.336,neuA_14547
fig|297314.16580.peg.1220,neuA_14548
fig|297314.15315.peg.2437,neuA_14549
fig|1904254.128.peg.80,neuA_14550
fig|297314.13487.peg.3652,neuA_14551
fig|2805397.11.peg.800,neuA_14552
fig|1869227.5030.peg.54,neuA_14553
fig|324768.12.peg.2249,neuA_14554
fig|2058178.4.peg.2350,neuA_14555
fig|3069727.4.peg.644,neuA_14556
fig|1307.2022.peg.1007,neuA_14557
fig|79329.574.peg.2804,neuA_14558
fig|3004190.3.peg.2334,neuA_14559
fig|1898104.4491.peg.655,neuA_14560
fig|1911578.4.peg.576,neuA_14561
fig|3075617.4.peg.1237,neuA_14562
fig|2053541.252.peg.5057,neuA_14563
fig|1977258.6.peg.3211,neuA_14564
fig|1095.46.peg.1472,neuA_14565
fig|2049044.537.peg.979,neuA_14566
fig|1873463.49.peg.5239,neuA_14567
fig|1978231.2298.peg.4901,neuA_14568
fig|2052139.1533.peg.590,neuA_14569
fig|670.8050.peg.193,neuA_14570
fig|2301481.15220.peg.2973,neuA_14571
fig|2910147.321.peg.2035,neuA_14572
fig|1924944.215.peg.50,neuA_14573
fig|3121945.16.peg.2612,neuA_14574
fig|179883.2434.peg.20,neuA_14575
fig|1903072.12.peg.2532,neuA_14576
fig|1924944.181.peg.916,neuA_14577
fig|1977087.7219.peg.3805,neuA_14578
fig|1978231.2437.peg.157,neuA_14579
fig|179883.2174.peg.36,neuA_14580
fig|2202734.1074.peg.2926,neuA_14581
fig|2026780.2363.peg.2659,neuA_14582
fig|3368599.3.peg.1152,neuA_14583
fig|246132.46.peg.2823,neuA_14584
fig|2030806.1399.peg.3872,neuA_14585
fig|2026728.446.peg.1202,neuA_14586
fig|3365542.3.peg.6504,neuA_14587
fig|2052183.105.peg.2441,neuA_14588
fig|3363972.3.peg.1732,neuA_14589
fig|3366110.3.peg.2836,neuA_14590
fig|931866.77.peg.2281,neuA_14591
fig|1862138.3.peg.2413,neuA_14592
fig|179883.2477.peg.1175,neuA_14593
fig|728.178.peg.910,neuA_14594
fig|1270.752.peg.2160,neuA_14595
fig|817.3169.peg.1192,neuA_14596
fig|2026768.31.peg.250,neuA_14597
fig|2053589.1214.peg.340,neuA_14598
fig|1874361.52.peg.1594,neuA_14599
fig|651141.28.peg.674,neuA_14600
fig|1898104.5825.peg.2008,neuA_14601
fig|43675.1070.peg.1384,neuA_14602
fig|2033014.757.peg.66,neuA_14603
fig|2900548.3197.peg.568,neuA_14604
fig|2026769.166.peg.2244,neuA_14605
fig|1672391.26.peg.170,neuA_14606
fig|86473.1623.peg.2196,neuA_14607
fig|34034.427.peg.2969,neuA_14608
fig|179112.49.peg.6286,neuA_14609
fig|1325724.31.peg.220,neuA_14610
fig|487347.12.peg.22,neuA_14611
fig|1492.536.peg.1344,neuA_14612
fig|179883.3986.peg.819,neuA_14613
fig|293344.60.peg.843,neuA_14614
fig|498749.95.peg.2712,neuA_14615
fig|86473.3132.peg.223,neuA_14616
fig|2837631.17.peg.1096,neuA_14617
fig|218289.14.peg.1215,neuA_14618
fig|179883.2649.peg.146,neuA_14619
fig|512312.543.peg.1254,neuA_14620
fig|162156.665.peg.2268,neuA_14621
fig|1775673.3.peg.2317,neuA_14622
fig|2043167.3.peg.428,neuA_14623
fig|1798683.3.peg.1001,neuA_14624
fig|2547598.3.peg.456,neuA_14625
fig|195.2445.peg.938,neuA_14626
fig|47951.49.peg.4224,neuA_14627
fig|1343.46.peg.652,neuA_14628
fig|2650926.44.peg.365,neuA_14629
fig|2030800.106.peg.1669,neuA_14630
fig|1933926.39.peg.4584,neuA_14631
fig|1235591.9.peg.3522,neuA_14632
fig|2020856.43.peg.3184,neuA_14633
fig|562.7176.peg.1605,neuA_14634
fig|1048740.6.peg.1969,neuA_14635
fig|1978231.654.peg.18,neuA_14636
fig|33936.20.peg.196,neuA_14637
fig|1122920.3.peg.95,neuA_14638
fig|2032652.3.peg.833,neuA_14639
fig|239.651.peg.3260,neuA_14640
fig|1853216.3.peg.1892,neuA_14641
fig|470.4849.peg.992,neuA_14642
fig|2607824.3.peg.8972,neuA_14643
fig|62763.6.peg.2817,neuA_14644
fig|194843.2169.peg.1027,neuA_14645
fig|257457.11.peg.3221,neuA_14646
fig|1333579.3.peg.29,neuA_14647
fig|376.375.peg.1612,neuA_14648
fig|343510.4.peg.875,neuA_14649
fig|1123502.3.peg.979,neuA_14650
fig|52694.3.peg.2776,neuA_14651
fig|2480820.55.peg.3032,neuA_14652
fig|1961566.3.peg.2960,neuA_14653
fig|1071052.3.peg.4187,neuA_14654
fig|1082.3.peg.3228,neuA_14655
fig|1950575.3.peg.1424,neuA_14656
fig|1797535.3.peg.722,neuA_14657
fig|575426.405.peg.3304,neuA_14658
fig|1095.9.peg.1444,neuA_14659
fig|2480820.39.peg.1575,neuA_14660
fig|2668067.3.peg.2129,neuA_14661
fig|183760.17.peg.680,neuA_14662
fig|2026724.360.peg.646,neuA_14663
fig|562.28459.peg.2258,neuA_14664
fig|2763667.4.peg.833,neuA_14665
fig|75985.49.peg.1243,neuA_14666
fig|2760054.3.peg.5882,neuA_14667
fig|374932.4.peg.806,neuA_14668
fig|1797181.3.peg.1913,neuA_14669
fig|3374179.3.peg.4009,neuA_14670
fig|562.46100.peg.4339,neuA_14671
fig|1898104.295.peg.3062,neuA_14672
fig|33936.22.peg.673,neuA_14673
fig|2026887.7.peg.232,neuA_14674
fig|1871037.213.peg.82,neuA_14675
fig|2026770.453.peg.455,neuA_14676
fig|1802281.3.peg.456,neuA_14677
fig|1920814.5.peg.249,neuA_14678
fig|2735895.3.peg.1491,neuA_14679
fig|1838286.3.peg.2073,neuA_14680
fig|1924944.88.peg.467,neuA_14681
fig|850.175.peg.564,neuA_14682
fig|1131289.3.peg.282,neuA_14683
fig|562.123070.peg.4116,neuA_14684
fig|233316.47.peg.2854,neuA_14685
fig|2035772.1011.peg.9,neuA_14686
fig|228899.17.peg.4279,neuA_14687
fig|2480820.37.peg.2923,neuA_14688
fig|2059264.9.peg.3482,neuA_14689
fig|165434.28.peg.1226,neuA_14690
fig|3120121.101.peg.482,neuA_14691
fig|1864939.4.peg.3216,neuA_14692
fig|2528409.6.peg.741,neuA_14693
fig|1913989.2748.peg.2434,neuA_14694
fig|194843.3272.peg.1214,neuA_14695
fig|239.255.peg.143,neuA_14696
fig|2030806.658.peg.1354,neuA_14697
fig|2068624.9.peg.4423,neuA_14698
fig|239.237.peg.580,neuA_14699
fig|574718.3.peg.2697,neuA_14700
fig|1898104.5428.peg.1060,neuA_14701
fig|3366300.3.peg.1059,neuA_14702
fig|1323432.3.peg.833,neuA_14703
fig|43675.881.peg.1352,neuA_14704
fig|256325.10.peg.260,neuA_14705
fig|2053573.64.peg.232,neuA_14706
fig|2035772.1588.peg.61,neuA_14707
fig|2035772.1607.peg.615,neuA_14708
fig|1977258.8.peg.3656,neuA_14709
fig|1898104.4892.peg.1640,neuA_14710
fig|3142749.3.peg.32,neuA_14711
fig|2052139.1454.peg.64,neuA_14712
fig|28080.340.peg.538,neuA_14713
fig|197.25395.peg.167,neuA_14714
fig|408139.4.peg.3774,neuA_14715
fig|2044936.951.peg.215,neuA_14716
fig|239.542.peg.2638,neuA_14717
fig|1883426.15.peg.3526,neuA_14718
fig|2793154.150.peg.302,neuA_14719
fig|2073117.1327.peg.1693,neuA_14720
fig|2073117.1139.peg.678,neuA_14721
fig|1924944.65.peg.745,neuA_14722
fig|301302.2596.peg.2456,neuA_14723
fig|2049052.45.peg.1189,neuA_14724
fig|2137880.63.peg.467,neuA_14725
fig|1986868.3.peg.359,neuA_14726
fig|1236486.7.peg.1384,neuA_14727
fig|539.175.peg.1471,neuA_14728
fig|727.2179.peg.717,neuA_14729
fig|32019.10.peg.6,neuA_14730
fig|562.140290.peg.5387,neuA_14731
fig|1898104.947.peg.448,neuA_14732
fig|2876886.22.peg.3541,neuA_14733
fig|2053624.84.peg.2582,neuA_14734
fig|2030927.550.peg.1115,neuA_14735
fig|1898104.4679.peg.153,neuA_14736
fig|2759945.3.peg.2328,neuA_14737
fig|1739340.3.peg.132,neuA_14738
fig|2024844.25.peg.3228,neuA_14739
fig|197.21045.peg.336,neuA_14740
fig|2293639.7.peg.3190,neuA_14741
fig|2030927.2512.peg.3143,neuA_14742
fig|239.453.peg.2744,neuA_14743
fig|2268183.12.peg.1765,neuA_14744
fig|574727.4.peg.6059,neuA_14745
fig|1977087.1601.peg.447,neuA_14746
fig|735.55.peg.2134,neuA_14747
fig|159274.118.peg.1748,neuA_14748
fig|2840680.4.peg.1464,neuA_14749
fig|159267.141.peg.557,neuA_14750
fig|33010.192.peg.1249,neuA_14751
fig|159274.215.peg.341,neuA_14752
fig|165435.112.peg.636,neuA_14753
fig|2021391.1289.peg.2433,neuA_14754
fig|1913988.2672.peg.2175,neuA_14755
fig|77133.4047.peg.305,neuA_14756
fig|1486245.9.peg.2430,neuA_14757
fig|319236.3.peg.1643,neuA_14758
fig|2498093.1992.peg.824,neuA_14759
fig|239.372.peg.2270,neuA_14760
fig|1270.243.peg.2630,neuA_14761
fig|2849865.3.peg.2272,neuA_14762
fig|2026780.1398.peg.1592,neuA_14763
fig|2049040.380.peg.1875,neuA_14764
fig|2021391.1414.peg.1339,neuA_14765
fig|157276.214.peg.677,neuA_14766
fig|2231182.11.peg.3830,neuA_14767
fig|1168171.3.peg.2683,neuA_14768
fig|100716.9.peg.2497,neuA_14769
fig|1904254.47.peg.441,neuA_14770
fig|3069220.5.peg.1759,neuA_14771
fig|3030912.178.peg.1393,neuA_14772
fig|2049043.130.peg.3298,neuA_14773
fig|77133.4696.peg.142,neuA_14774
fig|2021391.944.peg.823,neuA_14775
fig|297314.3031.peg.5408,neuA_14776
fig|2762014.153.peg.1138,neuA_14777
fig|370804.2010.peg.36,neuA_14778
fig|297314.5067.peg.5894,neuA_14779
fig|297314.7440.peg.2999,neuA_14780
fig|1751881.111.peg.930,neuA_14781
fig|2073116.9.peg.651,neuA_14782
fig|77133.4495.peg.1232,neuA_14783
fig|297314.3690.peg.835,neuA_14784
fig|470.19577.peg.703,neuA_14785
fig|108015.51.peg.8470,neuA_14786
fig|2498093.442.peg.1941,neuA_14787
fig|1898104.3484.peg.2570,neuA_14788
fig|2026735.2519.peg.771,neuA_14789
fig|2099678.52.peg.1960,neuA_14790
fig|1898203.5004.peg.908,neuA_14791
fig|50421.252.peg.1194,neuA_14792
fig|2099675.311.peg.377,neuA_14793
fig|2044936.874.peg.495,neuA_14794
fig|2026735.3040.peg.2203,neuA_14795
fig|3023137.3.peg.5622,neuA_14796
fig|2026740.61.peg.518,neuA_14797
fig|1913989.4989.peg.528,neuA_14798
fig|2682144.98.peg.1730,neuA_14799
fig|2030810.211.peg.516,neuA_14800
fig|1969408.9.peg.2881,neuA_14801
fig|28214.273.peg.272,neuA_14802
fig|443075.9.peg.1624,neuA_14803
fig|3117745.3.peg.1661,neuA_14804
fig|77133.5409.peg.125,neuA_14805
fig|1869227.5657.peg.837,neuA_14806
fig|38294.104.peg.1853,neuA_14807
fig|2093792.155.peg.979,neuA_14808
fig|823.5112.peg.68,neuA_14809
fig|850.224.peg.1771,neuA_14810
fig|2838783.410.peg.431,neuA_14811
fig|2283092.445.peg.3995,neuA_14812
fig|2750080.31.peg.370,neuA_14813
fig|2049043.102.peg.3251,neuA_14814
fig|470.5394.peg.526,neuA_14815
fig|2301481.12805.peg.444,neuA_14816
fig|1873463.78.peg.1848,neuA_14817
fig|297314.18073.peg.2364,neuA_14818
fig|1930953.11.peg.1060,neuA_14819
fig|1869227.8984.peg.831,neuA_14820
fig|3374185.3.peg.3795,neuA_14821
fig|239.621.peg.2142,neuA_14822
fig|239.605.peg.1890,neuA_14823
fig|2052139.2422.peg.499,neuA_14824
fig|297314.18274.peg.1098,neuA_14825
fig|3376682.3.peg.944,neuA_14826
fig|165185.2957.peg.2122,neuA_14827
fig|670.8826.peg.2873,neuA_14828
fig|86473.2054.peg.3858,neuA_14829
fig|194844.314.peg.2887,neuA_14830
fig|86027.1302.peg.880,neuA_14831
fig|651141.26.peg.2266,neuA_14832
fig|152507.2705.peg.3380,neuA_14833
fig|194844.575.peg.4854,neuA_14834
fig|171953.312.peg.49,neuA_14835
fig|1392423.9.peg.472,neuA_14836
fig|412056.145.peg.3114,neuA_14837
fig|152507.1996.peg.1500,neuA_14838
fig|3039803.293.peg.3983,neuA_14839
fig|166587.459.peg.298,neuA_14840
fig|179883.3926.peg.206,neuA_14841
fig|2301481.13011.peg.1054,neuA_14842
fig|3160671.4.peg.740,neuA_14843
fig|179883.1844.peg.293,neuA_14844
fig|86473.3308.peg.164,neuA_14845
fig|291430.22.peg.464,neuA_14846
fig|100233.477.peg.3348,neuA_14847
fig|77133.6911.peg.1959,neuA_14848
fig|179883.2867.peg.151,neuA_14849
fig|172733.8414.peg.255,neuA_14850
fig|2501586.103.peg.350,neuA_14851
fig|1869337.38.peg.329,neuA_14852
fig|297314.590.peg.1094,neuA_14853
fig|1852362.3.peg.974,neuA_14854
fig|1925762.4.peg.2426,neuA_14855
fig|2026887.153.peg.2109,neuA_14856
fig|1609134.3.peg.2177,neuA_14857
fig|1392869.3.peg.3707,neuA_14858
fig|1237077.3.peg.1766,neuA_14859
fig|2024893.10.peg.687,neuA_14860
fig|217.7.peg.831,neuA_14861
fig|1667051.2174.peg.920,neuA_14862
fig|2024844.24.peg.1547,neuA_14863
fig|370804.1917.peg.1897,neuA_14864
fig|447060.11.peg.2935,neuA_14865
fig|614.159.peg.4281,neuA_14866
fig|2030927.3081.peg.731,neuA_14867
fig|2593537.56.peg.3459,neuA_14868
fig|1931238.5.peg.456,neuA_14869
fig|2745562.3.peg.595,neuA_14870
fig|2026735.1244.peg.398,neuA_14871
fig|1885016.32.peg.260,neuA_14872
fig|147248.6.peg.2319,neuA_14873
fig|2529852.3.peg.1021,neuA_14874
fig|2730080.3.peg.2843,neuA_14875
fig|2073117.46.peg.1385,neuA_14876
fig|2162321.3.peg.731,neuA_14877
fig|935224.4.peg.3282,neuA_14878
fig|154046.219.peg.738,neuA_14879
fig|2030927.209.peg.893,neuA_14880
fig|391603.3.peg.3261,neuA_14881
fig|939844.3.peg.1097,neuA_14882
fig|85402.4.peg.255,neuA_14883
fig|47917.16.peg.631,neuA_14884
fig|195.785.peg.1031,neuA_14885
fig|257758.17.peg.1487,neuA_14886
fig|2026780.401.peg.3708,neuA_14887
fig|81447.4.peg.4741,neuA_14888
fig|2748031.273.peg.673,neuA_14889
fig|1913988.767.peg.1088,neuA_14890
fig|270921.3.peg.2829,neuA_14891
fig|1743144.3.peg.2169,neuA_14892
fig|1869227.885.peg.299,neuA_14893
fig|2748031.31.peg.944,neuA_14894
fig|2137880.67.peg.1616,neuA_14895
fig|1898104.768.peg.1200,neuA_14896
fig|1869227.7488.peg.556,neuA_14897
fig|2202734.346.peg.424,neuA_14898
fig|1965333.27.peg.727,neuA_14899
fig|726.141.peg.1367,neuA_14900
fig|278208.25.peg.5805,neuA_14901
fig|83771.3.peg.361,neuA_14902
fig|152509.1158.peg.1525,neuA_14903
fig|2026767.3.peg.1926,neuA_14904
fig|943346.3.peg.442,neuA_14905
fig|208544.7.peg.1357,neuA_14906
fig|1817871.3.peg.21,neuA_14907
fig|1739423.3.peg.1630,neuA_14908
fig|2035772.47.peg.111,neuA_14909
fig|866789.5.peg.375,neuA_14910
fig|2135430.5.peg.8284,neuA_14911
fig|1986668.3.peg.207,neuA_14912
fig|2607827.3.peg.7167,neuA_14913
fig|2026735.592.peg.3978,neuA_14914
fig|738.119.peg.1226,neuA_14915
fig|2508720.3.peg.1543,neuA_14916
fig|56877.33.peg.52,neuA_14917
fig|1798314.3.peg.1759,neuA_14918
